id,topic,syllabus_ref,difficulty,prompt_en,prompt_my,choice_a_en,choice_b_en,choice_c_en,choice_a_my,choice_b_my,choice_c_my,correct_answer,explanation_en,explanation_my,image_filename,media_src,verified,reviewer_notes
sg_rtt_0092,protective_gear_pillion_rules,,medium,"Why is wearing a helmet with the chin strap unfastened considered unsafe, even if the helmet is on?",ဦးထုပ်ဆောင်းထားသော်လည်း ပါးစေ့ကြိုးကို မချည်ထားလျှင် ဘေးကင်းမှုမရှိဟု သတ်မှတ်ရသည် ဘာကြောင့်လဲ။,"An unfastened helmet can fly off the head during a fall, providing no protection when it is needed most",The chin strap is purely for comfort and has no safety function,"It only matters for full-face helmets, not open-face helmets",ကြိုးမချည်ထားသော ဦးထုပ်သည် ကျရှုံးချိန် ခေါင်းမှ ပျံကျသွားနိုင်ပြီး အလိုအရဆုံးအချိန်တွင် ကာကွယ်မှု မရှိနိုင်ပါ,ပါးစေ့ကြိုးသည် အဆင်ပြေမှုအတွက်သာ ဖြစ်ပြီး ဘေးကင်းရေးလုပ်ငန်းမှု မရှိပါ,မျက်နှာအပြည့်ဖုံးဦးထုပ်များအတွက်သာ အရေးကြီးပြီး မျက်နှာဖွင့်ဦးထုပ်များအတွက် မဟုတ်ပါ,A,The chin strap keeps the helmet securely on the head during an impact; an unfastened strap allows the helmet to come off exactly when protection is most needed.,ပါးစေ့ကြိုးသည် ထိခိုက်မှုဖြစ်ချိန် ဦးထုပ်ကို ခေါင်းပေါ်တွင် တည်ငြိမ်စွာ ထားရှိပေးသည် — ကြိုးမချည်ထားလျှင် ကာကွယ်မှု အလိုအရဆုံးအချိန်တွင် ဦးထုပ်ကျွတ်သွားနိုင်သည်။,,,PENDING,
sg_rtt_0093,protective_gear_pillion_rules,,easy,What does the rider need to ensure before allowing someone to ride as a pillion passenger?,တစ်စုံတစ်ယောက်ကို ပွဲတွဲတစီးနင်းခွင့်ပြုမီ ယာဉ်မောင်းသူ ဘာကို သေချာလုပ်ရမည်လဲ။,The pillion has their own properly fastened helmet and uses the footrests provided,The pillion can stand on the rear seat for a better view,There are no requirements for carrying a pillion,ပွဲတွဲသည် မှန်ကန်စွာချည်ထားသော ပိုင်ဆိုင်သည့် ဦးထုပ်ရှိပြီး ပံ့ပိုးထားသော ခြေနင်းကို အသုံးပြုသည်ကို သေချာစေသည်,ပွဲတွဲသည် ပိုကောင်းသော မြင်ကွင်းအတွက် နောက်ထိုင်ခုံပေါ်တွင် ရပ်နေနိုင်သည်,ပွဲတွဲစီးခွင့်ပြုရန် မည်သည့်လိုအပ်ချက်မှ မရှိပါ,A,A pillion passenger must wear their own properly fastened helmet and use the footrests; this keeps them stable and protected throughout the ride.,ပွဲတွဲစီးသူသည် ပိုင်ဆိုင်သည့် ဦးထုပ်ကို မှန်ကန်စွာချည်ပြီး ဆောင်းရမည်၊ ခြေနင်းကိုလည်း အသုံးပြုရမည် — ၎င်းသည် ခရီးတစ်လျှောက် တည်ငြိမ်ပြီး ကာကွယ်ထားစေသည်။,,,PENDING,
sg_rtt_0094,protective_gear_pillion_rules,,hard,How does carrying a pillion passenger change a motorcycle's handling that a rider must adjust for?,ပွဲတွဲစီးသူ ဆောင်ရွက်ခြင်းသည် ဆိုင်ကယ်၏ ကိုင်တွယ်မှုကို မည်သို့ပြောင်းလဲစေပြီး ယာဉ်မောင်းသူ မည်သို့ညှိရမည်လဲ။,The extra weight raises braking distance and changes balance — the rider should brake earlier and corner more gently,A pillion has no measurable effect on handling,Carrying a pillion always makes the motorcycle easier to control,ထပ်တိုးအလေးချိန်သည် ဘရိတ်ရပ်ရန်အကွာအဝေးကို တိုးစေပြီး ဟန်ချက်ကို ပြောင်းလဲစေသည် — ယာဉ်မောင်းသူသည် ပိုစောစီးစွာ ဘရိတ်နှိပ်ပြီး ပိုညင်သာစွာ ကွေ့သင့်သည်,ပွဲတွဲစီးသူသည် ကိုင်တွယ်မှုကို တိုင်းတာနိုင်သော အကျိုးသက်ရောက်မှု မရှိပါ,ပွဲတွဲစီးသူ ဆောင်ရွက်ခြင်းသည် ဆိုင်ကယ်ကို ပိုထိန်းချုပ်ရလွယ်စေသည်,A,"Extra weight from a pillion increases stopping distance and shifts the centre of gravity, so the rider should brake earlier, accelerate and corner more gently, and allow extra following distance.",ပွဲတွဲစီးသူမှ ထပ်တိုးအလေးချိန်သည် ရပ်ရန်အကွာအဝေးကို တိုးစေပြီး ဗဟိုချိန်ခွင်ကို ပြောင်းလဲစေသည် — ယာဉ်မောင်းသူသည် ပိုစောစီးစွာ ဘရိတ်နှိပ်ပြီး၊ ပိုညင်သာစွာ အရှိန်တင်/ကွေ့ပြီး၊ နောက်လိုက်အကွာအဝေး ပိုတိုးထားသင့်သည်။,,,PENDING,
sg_rtt_0095,protective_gear_pillion_rules,,medium,"Besides a helmet, why are riding gloves, a jacket, and over-the-ankle footwear recommended even on short rides?",ဦးထုပ်အပြင် ဆိုင်ကယ်လက်အိတ်၊ ဂျာကင်နှင့် ခြေဖနောင့်အထက် ဖိနပ်များကို ခရီးတိုများအတွက်ပင် အကြံပြုထားသည် ဘာကြောင့်လဲ။,"They reduce the severity of abrasion and impact injuries to the skin and joints in a fall, even at low speed","They are only useful in cold weather, not for safety",Protective clothing is unnecessary for short distances,နိမ့်သောအမြန်နှုန်းတွင်ပင် ကျရှုံးပါက အရေပြားနှင့် အဆစ်များကို ပွတ်တိုက်ခြင်းနှင့် ထိခိုက်ဒဏ်ရာများကို လျှော့ချသည်,ရေခဲဆက်ရာသီတွင်သာ အသုံးဝင်ပြီး ဘေးကင်းရေးအတွက် မဟုတ်ပါ,ခရီးတိုများအတွက် ကာကွယ်ရေးအဝတ်အထည် မလိုအပ်ပါ,A,"Most motorcycle falls, even at low speed, cause abrasion injuries to exposed skin; proper gear like gloves, jackets, and ankle-covering footwear meaningfully reduces injury severity.",ဆိုင်ကယ်ကျရှုံးမှုအများစုသည် နိမ့်သောအမြန်နှုန်းတွင်ပင် ပွင့်လင်းနေသော အရေပြားကို ပွတ်တိုက်ဒဏ်ရာများ ဖြစ်စေသည် — လက်အိတ်၊ ဂျာကင်၊ ခြေဖနောင့်အထက်ဖိနပ်ကဲ့သို့ မှန်ကန်သော ကာကွယ်ရေးပစ္စည်းများသည် ဒဏ်ရာပြင်းထန်မှုကို သိသိသာသာ လျှော့ချသည်။,,,PENDING,
sg_rtt_0096,protective_gear_pillion_rules,,medium,What should a rider check about a helmet's visor before a night ride?,ညဘက် ဆိုင်ကယ်မောင်းမီ ဦးထုပ်၏ မျက်နှာစောင်းနှင့်ပတ်သက်၍ ဘာကို စစ်ဆေးသင့်သလဲ။,"That it is clean, not heavily scratched, and not a heavily tinted visor that reduces night vision",Only that the visor matches the colour of the helmet,Visors do not need any checking,သန့်ရှင်းသည်၊ ပြင်းပြင်းကွဲအက်ခြင်း မရှိပါ၊ ညဘက်မြင်ကွင်းကို လျော့ချသော မှောင်နေသော မျက်နှာစောင်းမဟုတ်ပါကြောင်း,မျက်နှာစောင်းသည် ဦးထုပ်အရောင်နှင့် ကိုက်ညီခြင်းကိုသာ,မျက်နှာစောင်းများကို မည်သည့်စစ်ဆေးမှုမှ မလိုအပ်ပါ,A,"A scratched or heavily tinted visor scatters light and reduces visibility at night, increasing the risk of missing hazards — a clean, appropriately clear visor should be used after dark.",ကွဲအက်နေသော သို့မဟုတ် ပြင်းပြင်းမှောင်နေသော မျက်နှာစောင်းသည် အလင်းကို ပျံ့နှံ့စေပြီး ညဘက်မြင်နိုင်စွမ်းကို လျော့ချသည် — အန္တရာယ်များကို လွတ်သွားနိုင်ခြေ တိုးစေသည် — မှောင်ပြီးနောက် သန့်ရှင်းပြီး သင့်လျော်စွာရှင်းလင်းသော မျက်နှာစောင်းကို အသုံးပြုသင့်သည်။,,,PENDING,
sg_rtt_0097,protective_gear_pillion_rules,,easy,Is it legal to carry more than one pillion passenger on a standard Class 2B motorcycle?,စံ Class 2B ဆိုင်ကယ်တစ်စီးတွင် ပွဲတွဲစီးသူတစ်ဦးထက်ပို၍ ဆောင်ရွက်ခွင့် ဥပဒေအရ ရှိသလော။,No — only one pillion passenger is allowed on a standard motorcycle seat,Yes — up to three passengers may be carried,"Yes, as long as all passengers wear helmets",မရှိပါ — စံဆိုင်ကယ်ထိုင်ခုံတွင် ပွဲတွဲစီးသူတစ်ဦးသာ ခွင့်ပြုသည်,ရှိသည် — ခရီးသွားသုံးဦးအထိ ဆောင်ရွက်နိုင်သည်,ရှိသည်၊ ခရီးသွားအားလုံး ဦးထုပ်ဆောင်းသမျှ,A,A standard motorcycle is designed and legally permitted to carry only the rider plus one pillion passenger seated properly on the designated pillion seat.,စံဆိုင်ကယ်သည် ယာဉ်မောင်းသူနှင့် သတ်မှတ်ထားသော ပွဲတွဲထိုင်ခုံပေါ်တွင် မှန်ကန်စွာထိုင်နေသော ပွဲတွဲစီးသူတစ်ဦးကိုသာ ဥပဒေအရ ဆောင်ရွက်ခွင့်ပြုသည်။,,,PENDING,
sg_rtt_0098,protective_gear_pillion_rules,,medium,Why should a pillion passenger hold onto the rider or designated grab handles rather than the rider's shoulders?,ပွဲတွဲစီးသူသည် ယာဉ်မောင်းသူ၏ ပခုံးအစား ယာဉ်မောင်းသူကိုယ်တိုင် သို့မဟုတ် သတ်မှတ်ထားသော ကိုင်တွယ်ကြိုးကို ကိုင်ထားသင့်သည် ဘာကြောင့်လဲ။,Holding the shoulders can restrict the rider's movement and ability to see and steer safely,It is more comfortable for the rider in every case,There is no difference in safety either way,ပခုံးကို ကိုင်ထားခြင်းသည် ယာဉ်မောင်းသူ၏ လှုပ်ရှားမှုနှင့် ဘေးကင်းစွာ ကြည့်/ထိန်းချုပ်နိုင်စွမ်းကို ကန့်သတ်စေနိုင်သည်,ယာဉ်မောင်းသူအတွက် မည်သည့်အခြေအနေတွင်မဆို ပိုအဆင်ပြေသည်,မည်သို့ကိုင်ထားစေ ဘေးကင်းမှုတွင် ခြားနားချက်မရှိပါ,A,"Gripping the rider's shoulders can restrict their head movement, shoulder checks, and steering inputs, which is unsafe — the pillion should use the rider's waist or designated grab handles instead.",ယာဉ်မောင်းသူ၏ ပခုံးကို ဆုပ်ကိုင်ထားခြင်းသည် ၎င်း၏ ခေါင်းလှုပ်ရှားမှု၊ ပခုံးကျော်ကြည့်ခြင်းနှင့် ထိန်းချုပ်မှုကို ကန့်သတ်နိုင်သည် — ဘေးကင်းမှုမရှိပါ — ပွဲတွဲစီးသူသည် ခါးတွင် သို့မဟုတ် သတ်မှတ်ထားသော ကိုင်တွယ်ကြိုးကို အသုံးပြုသင့်သည်။,,,PENDING,
sg_rtt_0099,protective_gear_pillion_rules,,hard,"What is the main safety concern with wearing dark, non-reflective clothing while riding at night?",ညဘက်ဆိုင်ကယ်မောင်းနှင်ချိန် မှောင်ပြီး အလင်းမထောင်ပြန်သော အဝတ်အထည်ဝတ်ဆင်ခြင်းတွင် အဓိက ဘေးကင်းရေးစိုးရိမ်မှုက ဘာဖြစ်သလဲ။,"It makes the rider much harder for other road users to see, increasing collision risk",Dark clothing makes the motorcycle's engine louder,There is no visibility difference between dark and bright clothing,အခြားလမ်းသုံးသူများ ယာဉ်မောင်းသူကို မြင်ရန်ပိုခက်ခဲစေပြီး တိုက်မိနိုင်ခြေကို တိုးစေသည်,မှောင်သောအဝတ်သည် ဆိုင်ကယ်အင်ဂျင်ကို ပိုကျယ်လောင်စေသည်,မှောင်သောနှင့် ထွန်းလင်းသော အဝတ်များကြား မြင်နိုင်စွမ်း ခြားနားချက်မရှိပါ,A,"Motorcycles already present a small visual profile; dark, non-reflective clothing at night makes the rider even harder to spot, so bright or reflective gear is strongly recommended after dark.",ဆိုင်ကယ်များသည် မြင်ကွင်းသေးငယ်စွာသာ ပေးပြီးသားဖြစ်သည် — ညဘက် မှောင်ပြီး အလင်းမထောင်ပြန်သော အဝတ်ဝတ်ခြင်းသည် ယာဉ်မောင်းသူကို ပိုတွေ့ရန်ခက်ခဲစေသည် — မှောင်ပြီးနောက် ထွန်းလင်း သို့မဟုတ် အလင်းထောင်ပြန်သော ပစ္စည်းများကို တိုက်တွန်းအားပေးထားသည်။,,,PENDING,
sg_rtt_0100,protective_gear_pillion_rules,,medium,Why is it unsafe for a pillion passenger to lean or look around independently of the rider while the motorcycle is turning?,ဆိုင်ကယ်ကွေ့နေချိန် ပွဲတွဲစီးသူ ယာဉ်မောင်းသူနှင့် သီးခြားစွာ ညိမ့်ခြင်း သို့မဟုတ် လှည့်ကြည့်ခြင်းသည် ဘေးကင်းမှုမရှိသည် ဘာကြောင့်လဲ။,"It shifts the combined centre of gravity unexpectedly, making the motorcycle harder for the rider to balance",It has no effect on the motorcycle's balance,It only matters at very high speeds,ပေါင်းစည်းထားသော ဗဟိုချိန်ခွင်ကို မမျှော်လင့်ဘဲ ပြောင်းလဲစေပြီး ယာဉ်မောင်းသူအတွက် ဟန်ချက်ထိန်းရန် ပိုခက်ခဲစေသည်,ဆိုင်ကယ်၏ ဟန်ချက်ကို လုံးဝမထိခိုက်ပါ,အမြန်နှုန်းအလွန်မြင့်ချိန်တွင်သာ အရေးကြီးသည်,A,"A motorcycle and its riders balance as a combined system in a turn; a pillion leaning or moving independently can unexpectedly shift weight and upset that balance, so the pillion should lean naturally with the rider.",ဆိုင်ကယ်နှင့် ယာဉ်စီးသူများသည် ကွေ့ချိန် ပေါင်းစည်းထားသော စစ်စတမ်တစ်ခုအနေဖြင့် ဟန်ချက်ထိန်းသည် — ပွဲတွဲစီးသူ သီးခြားစွာ ညိမ့်ခြင်း သို့မဟုတ် ရွေ့လျားခြင်းသည် အလေးချိန်ကို မမျှော်လင့်ဘဲ ပြောင်းလဲစေနိုင်ပြီး ဟန်ချက်ကို ဖျက်ဆီးနိုင်သည် — ပွဲတွဲစီးသူသည် ယာဉ်မောင်းသူနှင့်အတူ သဘာဝအတိုင်း ညိမ့်သင့်သည်။,,,PENDING,
sg_rtt_0101,protective_gear_pillion_rules,,easy,What standard must a motorcycle helmet meet to be legally worn in Singapore?,Singapore တွင် တရားဝင် ဆိုင်ကယ် ဦးထုပ်သည် မည်သည့် စံနှုန်းနှင့် ကိုက်ညီရမည်လဲ။,Any branded helmet sold in a sports shop,"A helmet approved under an accepted international standard (e.g. ECE 22, SIRIM)",Any full-face helmet regardless of certification,အားကစားဆိုင်တွင် ရောင်းသော မည်သည့် brand ဦးထုပ်မဆို,"လက်ခံထားသော နိုင်ငံတကာ စံနှုန်းဖြင့် အတည်ပြုထားသော ဦးထုပ် (ဥပမာ ECE 22, SIRIM)",သက်သေခံချက်မဆိုင်ဘဲ မည်သည့် မျက်နှာပြည့် ဦးထုပ်မဆို,B,"Helmets must comply with an accepted standard (such as ECE 22.05/06, AS/NZS 1698, SIRIM, or equivalent). Uncertified helmets are illegal.","ဦးထုပ်များသည် လက်ခံထားသော စံနှုန်း (ECE 22.05/06, AS/NZS 1698, SIRIM သို့ တည်ညီသော)နှင့် ကိုက်ညီရမည်။ သက်သေခံချက် မရှိသော ဦးထုပ်များ တရားမဝင်ပါ။",,,PENDING,
sg_rtt_0102,right_of_way_traffic_rules,,easy,What is the maximum speed limit for a Class 2B motorcycle on a Singapore expressway?,Singapore မြန်နှုန်းလမ်းပေါ် Class 2B ဆိုင်ကယ်အတွက် အများဆုံး အမြန်နှုန်းကန့်သတ်ချက်မှာ ဘယ်လောက်လဲ။,70 km/h,80 km/h,90 km/h,၇၀ km/h,၈၀ km/h,၉၀ km/h,B,Class 2B motorcycles (≤200cc or ≤30kW) are limited to 80 km/h on expressways. Higher classes may travel up to 90 km/h.,Class 2B ဆိုင်ကယ်များ (≤200cc သို့ ≤30kW) သည် မြန်နှုန်းလမ်းများတွင် ၈၀ km/h ဖြင့် ကန့်သတ်ထားသည်။ အဆင့်မြင့်သော Class များသည် ၉၀ km/h အထိ မောင်းနိုင်သည်။,,,PENDING,
sg_rtt_0103,lane_filtering_positioning,,medium,Where should a motorcyclist position themselves within a lane on a multi-lane road?,လမ်းကြောင်းများစွာပါသော လမ်းပေါ်တွင် ဆိုင်ကယ်မောင်းသူသည် မိမိ လမ်းကြောင်းအတွင်း ဘယ်နေရာတွင် နေသင့်သလဲ။,Always ride in the centre of the lane,On the right side of the lane to be seen by drivers ahead,In the most visible position — usually right-of-centre away from parked cars and drains,အမြဲ လမ်းကြောင်း အလယ်ဗဟိုတွင် မောင်းပါ,ရှေ့ ယာဉ်မောင်းသူများ မြင်နိုင်ရန် လမ်းကြောင်း ညာဘက်တွင်,အများဆုံး မြင်နိုင်သော နေရာ — ပုံမှန်အားဖြင့် ရပ်ထားသော ယာဉ်နှင့် မြောင်းများမှ ဝေးသော ညာဗဟို,C,"Ride in the position where you are most visible to other road users and away from hazards like parked cars, drains, and road debris. This is usually slightly right of centre.",အခြားလမ်းသုံးသူများ အများဆုံး မြင်နိုင်ပြီး ရပ်ထားသောယာဉ်၊ မြောင်း၊ လမ်းပေါ်အမှိုက် ကဲ့သို့ အန္တရာယ်များမှ ဝေးသော နေရာတွင် မောင်းပါ။ ပုံမှန်အားဖြင့် ဗဟိုမှ ညာဘက် အနည်းငယ် ဖြစ်သည်။,,,PENDING,
sg_rtt_0104,protective_gear_pillion_rules,,easy,What is the minimum age for a pillion passenger on a motorcycle in Singapore?,Singapore တွင် ဆိုင်ကယ် နောက်ဆင်းခြင်းပြုသူ (pillion) အနည်းဆုံး အသက်မှာ ဘယ်လောက်လဲ။,No minimum age — any child may ride pillion,The pillion passenger must be able to reach the footrests and hold on,7 years old,အနည်းဆုံး သက်တမ်း မရှိ — မည်သည့် ကလေးမဆို ဆင်းနိုင်သည်,နောက်ဆင်းခြင်းပြုသူသည် ခြေချောင်းနားနိုင်ပြီး ကိုင်ထားနိုင်ရမည်,အသက် ၇ နှစ်,B,"There is no specific minimum age in Singapore, but the pillion passenger must be able to reach the footrests and sit securely. Both rider and pillion must wear approved helmets.",Singapore တွင် တိကျသော အနည်းဆုံး သက်တမ်း မရှိသော်လည်း နောက်ဆင်းခြင်းပြုသူသည် ခြေချောင်းသို့ ရောက်ပြီး လုံခြုံစွာ ထိုင်နိုင်ရမည်။ မောင်းသူနှင့် နောက်ဆင်းသူ နှစ်ဦးစလုံး အတည်ပြုထားသော ဦးထုပ်ဆောင်းရမည်။,,,PENDING,
sg_rtt_0105,balance_cornering_hazards,,medium,"When cornering on a wet road, what should a motorcyclist do?",ရွှံ့ပြေနေသော လမ်းတွင် ကွေ့ကောက်သောအခါ ဆိုင်ကယ်မောင်းသူ ဘာလုပ်သင့်သလဲ။,Lean further to maintain speed through the corner,Brake firmly inside the corner to reduce speed,"Slow down before the corner, maintain a steady throttle through it, and avoid sudden braking",ကွေ့ကောက်မှုတွင် အရှိန်ထိန်းရန် ပိုကိုင်းနိမ့်ပါ,ကွေ့ကောက်မှုအတွင်း အရှိန်လျှော့ရန် ဘရိတ်ကျပ်ကျပ်နှိပ်ပါ,ကွေ့မတိုင်ခင် နှေးချပြီး ကွေ့ကောက်မှုတွင် အရှိန်တည်ငြိမ်ထားကာ ဘရိတ်ကို ရုတ်တရက် မနှိပ်ပါနှင့်,C,"Slow down before the corner (not in it), maintain smooth throttle through the bend, and avoid sudden braking or acceleration on wet surfaces, which reduces tyre grip significantly.",ကွေ့မတိုင်ခင် နှေးချပါ (ကွေ့ကောက်မှုအတွင်း မဟုတ်)၊ ကွေ့ကောက်မှုတွင် အသာ အရှိန်ထိန်းပြီး ရွှံ့ပြေနေသော မျက်နှာပြင်တွင် တာယာ ဖိအားကျဆင်းစေသော ဘရိတ် သို့ အရှိန်မြင့်ခြင်းကို ရုတ်တရက် မလုပ်ပါနှင့်။,,,PENDING,
sg_rtt_0106,blind_spots_visibility,,medium,Why are motorcyclists particularly vulnerable at signalised intersections?,ဆိုင်ကယ်မောင်းသူများသည် မီးပွိုင့် ထားသော လမ်းဆုံများတွင် အဘယ်ကြောင့် အထူးသဖြင့် ထိခိုက်နိုင်ဖွယ်ရှိသလဲ။,Because motorcycles travel faster than cars,Because turning drivers may not see a motorcycle in their mirrors or blind spots,Because motorcycles have no indicator lights,ဆိုင်ကယ်သည် ကားထက် ပိုမြန်သောကြောင့်,ကွေ့ကောက်မောင်းနေသော ယာဉ်မောင်းသူသည် မှန်ဆိုင်ကပ်ဆက် သို့ မမြင်ရသောနေရာတွင် ဆိုင်ကယ်ကို မတွေ့ နိုင်သောကြောင့်,ဆိုင်ကယ်တွင် ညွှန်းမီးများ မပါသောကြောင့်,B,"Motorcycles are small and can be missed in a vehicle's mirrors or blind spots, especially when a car turns right. Always ride at a speed that allows you to react if a vehicle turns unexpectedly.",ဆိုင်ကယ်သည် သေးငယ်ပြီး ယာဉ်တစ်စီး ညာဘက်ကွေ့ကောက်သောအချိန် အထူးသဖြင့် မှန်ဆိုင်ကပ်ဆက် သို့ မမြင်ရသော နေရာတွင် ချန်ရစ်ခံနိုင်သည်။ ယာဉ်တစ်စီး မမျှော်လင့်ဘဲ ကွေ့ကောက်သောအခါ တုံ့ပြန်နိုင်သော အရှိန်ဖြင့် မောင်းပါ။,,,PENDING,
sg_rtt_0107,weather_road_surface_hazards,,easy,Which road surface condition presents the highest risk to a motorcyclist?,မည်သည့် လမ်းမျက်နှာပြင် အခြေအနေသည် ဆိုင်ကယ်မောင်းသူကို အများဆုံး အန္တရာယ် ဖြစ်ပေါ်စေသလဲ။,Dry tarmac after a warm day,Light drizzle that causes oil and dust to rise to the surface,Bright daylight on a straight road,နွေးထွေးသောနေ့ တွင်းအပြီး ခြောက်သောသော တာမက် လမ်း,ဆီနှင့် ဆူဆိုင်ကယ်ကို မျက်နှာပြင်ကို ပြင်ဆင်ပေးသော မေ့ မိုးရွာမှု,တည့်မတ်သောလမ်းပေါ် နေထွက်ချိန်,B,"The first few minutes of light rain are the most dangerous — water mixes with oil, rubber dust and grit on the road surface, creating extremely slippery conditions. Slow down significantly and increase following distance.",ပထမ မိနစ်အနည်းငယ် ဖွဲ ဖွဲ မိုးရွာသည်မှာ အလွန် အန္တရာယ် အများဆုံးဖြစ်သည် — ရေသည် ဆီ၊ ရာဘာ ဆူဆိုင်ကယ်နှင့် သဲနှင့် ရောနှောပြီး မျက်နှာပြင် ချောလွန်းသော အခြေအနေ ဖြစ်ပေါ်စေသည်။ အများကြီး နှေးချပြီး နောက်လိုက် အကွာ တိုးပါ။,,,PENDING,
sg_rtt_0109,balance_cornering_hazards,,medium,What effect does a strong crosswind have on a motorcycle?,ပြင်းထန်သော အလျားကိုင်ကွေ့လေသည် ဆိုင်ကယ်အပေါ် မည်သို့ သက်ရောက်သလဲ။,It increases engine power and helps acceleration,"It pushes the motorcycle sideways, destabilising the rider",It reduces the stopping distance on dry roads,အင်ဂျင်ကွမ်းအားကို တိုးပြီး အရှိန်မြင့်မားရာ ကူညီသည်,ဆိုင်ကယ်ကို ဘေးတိုက် တွန်းပြီး မောင်းသူကို မတည်ငြိမ်အောင် ဖြစ်စေသည်,ခြောက်သောသော လမ်းပေါ် ရပ်ရသောအကွာ လျှော့ချပေးသည်,B,"A strong crosswind pushes the motorcycle sideways, which can cause the rider to lose balance and drift into another lane. Grip the tank with your knees and lean slightly into the wind.",ပြင်းထန်သော ကိုင်ကွေ့လေသည် ဆိုင်ကယ်ကို ဘေးတိုက် တွန်းပြီး မောင်းသူ မတည်ငြိမ်ကာ အခြားလမ်းကြောင်းသို့ ဝင်ရောက်နိုင်သည်။ ဒူးဖြင့် ရေလောင်းကို ဆုပ်ကိုင်ပြီး လေ ဦးတည်ရာ ဘက်ကို အနည်းငယ် ကိုင်းနိမ့်ပါ။,,,PENDING,
sg_rtt_0110,road_signs_signals,,easy,What does a white diamond marking painted on the road surface indicate?,လမ်းမျက်နှာပြင်တွင် ဆေးဆိုးထားသော အဖြူရောင် စိန်ပုံ မှတ်တမ်းသည် ဘာကို ဆိုလိုသလဲ။,A motorcycle-only lane,A pedestrian crossing ahead,A priority or bus lane,ဆိုင်ကယ်သာ သုံးနိုင်သော လမ်းကြောင်း,ရှေ့တွင် လမ်းသွားဖြတ်သောနေရာ ရှိသည်,ဦးစားပေး သို့ ဘတ်ကား လမ်းကြောင်း,B,"A white diamond painted on the road marks an upcoming pedestrian crossing, giving drivers advance warning to slow down and be ready to yield.",လမ်းပေါ် ဆေးဆိုးထားသော အဖြူရောင် စိန်ပုံသည် ရှေ့တွင် လမ်းသွားဖြတ်သောနေရာ ရှိကြောင်း ကြိုတင် သတိပေးပြီး ယာဉ်မောင်းသူများ နှေးချပြီး လမ်းပေးရန် အသင့်ဖြစ်ရန် သတိပေးသည်။,,,PENDING,
