id,topic,expected_tag,expected_image,actual_image,match,prompt_ja
"jp_moto_0129","right_of_way_traffic_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","自動二輪車が左折するときは、その左折先の直進する自転車や歩行者よりも優先して通行できる。"
"jp_moto_0130","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","対向車が右折待ちをしているとき、直進する自動二輪車は対向車の陰に隠れやすいため、対向車も注意が必要である。"
"jp_moto_0131","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","自動二輪車が走行しているとき、四輪車の運転者は二輪車を軽視して幅寄せしてもよい。"
"jp_moto_0132","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","自動二輪車は路面電車が走行しているとき、追い越してはならない。"
"jp_moto_0133","right_of_way_traffic_rules","roundabout","jp-roundabout.png","jp-roundabout.png","yes","環状交差点に進入する自動二輪車は、環道内をすでに通行している車両より優先される。"
"jp_moto_0134","right_of_way_traffic_rules","stop","jp-stop.png","jp-stop.png","yes","自転車横断帯を自転車が横断しているときは、自動二輪車も一時停止して待たなければならない。"
"jp_moto_0135","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","路線バスが停留所から発進の合図を出しているとき、後続のバイクは道を譲る必要はない。"
"jp_moto_0136","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","山道で行き違いが困難な場合、上り坂を走行しているバイクが道を譲るのが原則である。"
"jp_moto_0137","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","交差点で複数の車両が同時に到達し道幅が同じ場合、バイクよりも四輪車が優先される。"
"jp_moto_0138","right_of_way_traffic_rules","parking","jp-parking.png","jp-parking.png","yes","自動二輪車は、私有地の駐車場から道路に出る際、道路を走行する車両より優先される。"
"jp_moto_0139","right_of_way_traffic_rules","give_way","jp-give-way.png","jp-give-way.png","yes","見通しの悪い交差点に近づくバイクは、優先道路であっても速度を落として周囲を確認するべきである。"
"jp_moto_0140","right_of_way_traffic_rules","stop","jp-stop.png","jp-stop.png","yes","一時停止の標識がある交差点では、バイクの車両が小さく他に交通がないと見えても必ず停止する。"
"jp_moto_0141","right_of_way_traffic_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","右折待ちのバイクは、対向車線の直進車だけでなく、横断中の歩行者や自転車にも道を譲らなければならない。"
"jp_moto_0142","right_of_way_traffic_rules","stop","jp-stop.png","jp-stop.png","yes","踏切の直前では、バイクも一時停止し、左右の安全を確認してから通過しなければならない。"
"jp_moto_0143","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","狭い道で対向車と行き違うとき、自動二輪車は四輪車よりも優先的に道を確保できる。"
"jp_moto_0144","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","交差点内で対向車が右折待ちをしているとき、直進するバイクの通行が優先される。"
"jp_moto_0145","right_of_way_traffic_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","自動二輪車は、優先道路上であれば、歩行者の横断があっても速度を落とさず通過してよい。"
"jp_moto_0146","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","自動二輪車が交差点を直進するとき、後方から接近する緊急車両にも注意しながら安全確認を行う。"
"jp_moto_0147","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブを曲がるときは、進入前にあらかじめ十分に減速し、カーブの中では極力ブレーキをかけないようにする。"
"jp_moto_0148","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブを曲がるときは、視線をカーブの出口や曲がっていく先の方向に向けるとバランスがとりやすい。"
"jp_moto_0149","balance_cornering_techniques","topic_default","jp-motorcycle-corner.png","jp-motorcycle-corner.png","yes","低速で走行しているときは、時速の速いときよりもバランスを崩しやすい。"
"jp_moto_0150","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブでは、車体を傾けるだけでなく、体も車体と一緒に自然に傾けることでスムーズに曲がることができる。"
"jp_moto_0151","balance_cornering_techniques","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨で濡れたマンホールや白線の上でハンドルを大きく切ると、スリップしやすい。"
"jp_moto_0152","balance_cornering_techniques","car_interior","jp-car-interior.png","jp-car-interior.png","yes","急な下り坂でバイクの速度を落とすときは、前輪ブレーキだけを強くかけるのが最も安全である。"
"jp_moto_0153","balance_cornering_techniques","car_interior","jp-car-interior.png","jp-car-interior.png","yes","砂利道やぬかるみでは、急なハンドル操作や急ブレーキを避け、車体をまっすぐ保つように心がける。"
"jp_moto_0154","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","連続するカーブが続く山道では、カーブごとにアクセルとブレーキのタイミングを一定にする必要はない。"
"jp_moto_0155","balance_cornering_techniques","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","バイクを停止させるときは、両足を地面につけて安定させてから完全に停止するのが基本である。"
"jp_moto_0156","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブを曲がる際、路面の中央にある油や砂は特に気にする必要はない。"
"jp_moto_0157","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブに進入する速度が速すぎると感じた場合、カーブの途中で強くブレーキをかけて速度を調整するのがよい。"
"jp_moto_0158","balance_cornering_techniques","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二輪車は四輪車と違い、停止時や低速時に自ら重心バランスを保つ必要がある。"
"jp_moto_0159","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブでの適切な速度は、乾いた路面であれば天候にかかわらず常に一定でよい。"
"jp_moto_0160","balance_cornering_techniques","tyre","jp-tyre-check.png","jp-tyre-check.png","yes","轍（わだち）がある道路を走行するときは、轍にタイヤをとられないよう注意しながら走行する。"
"jp_moto_0161","balance_cornering_techniques","intersection","jp-intersection.png","jp-intersection.png","yes","交差点を曲がるときは、車体を大きく傾けて速いスピードで曲がることが推奨される。"
"jp_moto_0162","balance_cornering_techniques","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","バイクの重心は、荷物を高い位置に積むほど安定しやすくなる。"
"jp_moto_0163","balance_cornering_techniques","car_interior","jp-car-interior.png","jp-car-interior.png","yes","狭いスペースでUターンをするときは、ハンドルを大きく切り、視線を進みたい方向に向けるとよい。"
"jp_moto_0164","balance_cornering_techniques","car_interior","jp-car-interior.png","jp-car-interior.png","yes","強い横風を受けたときは、ハンドルを固く握りしめ、風上側に体を傾けてバランスをとる。"
"jp_moto_0165","balance_cornering_techniques","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","急発進や急停止を繰り返す運転は、バイクの安定性を損ない転倒のリスクを高める。"
"jp_moto_0166","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブの手前で速度を落とす際は、車体を起こした状態（直立姿勢）でブレーキをかけるのが基本である。"
"jp_moto_0167","balance_cornering_techniques","topic_default","jp-motorcycle-corner.png","jp-motorcycle-corner.png","yes","低速でのUターンやスラローム走行の練習は、バランス感覚の向上に役立つ。"
"jp_moto_0168","balance_cornering_techniques","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日にマンホールの上を通過するときは、車体を傾けたまま通過しても問題ない。"
"jp_moto_0169","blind_spots_visibility","topic_default","jp-motorcycle.png","jp-motorcycle.png","yes","大型トラックの後方を走行するときは、トラックの死角に入らないよう、車間距離を十分にとる。"
"jp_moto_0170","blind_spots_visibility","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","四輪車の運転者からバイクは見えやすいため、二輪車側が特に注意する必要はない。"
"jp_moto_0171","blind_spots_visibility","road_markings","jp-road-markings.png","jp-road-markings.png","yes","車線変更をする四輪車の横に並んで走行することは、死角に入りやすいため避けるべきである。"
"jp_moto_0172","blind_spots_visibility","intersection","jp-intersection.png","jp-intersection.png","yes","交差点で右折を待つ四輪車の運転者から、直進してくるバイクは見落とされやすい。"
"jp_moto_0173","blind_spots_visibility","car_interior","jp-car-interior.png","jp-car-interior.png","yes","バスの左後方は運転席から見えにくい死角となるため、バイクは特に注意して走行するべきである。"
"jp_moto_0174","blind_spots_visibility","car_interior","jp-car-interior.png","jp-car-interior.png","yes","車両の死角は、車の大きさが大きいほど広くなる傾向がある。"
"jp_moto_0175","blind_spots_visibility","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","バイクで四輪車を追い越すときは、追い越し後すぐに幅寄せするように前に入ってよい。"
"jp_moto_0176","blind_spots_visibility","road_markings","jp-road-markings.png","jp-road-markings.png","yes","サイドミラーだけに頼らず、車線変更前には必ず目視で後方や側方を確認する（いわゆる「目視確認」）。"
"jp_moto_0177","blind_spots_visibility","warning","jp-warning.png","jp-warning.png","yes","交差点で左折する四輪車の内輪差により巻き込まれる危険があるため、バイクは車の左側に並ばないよう注意する。"
"jp_moto_0178","blind_spots_visibility","night","jp-night-road.png","jp-night-road.png","yes","夜間、四輪車のミラーにヘッドライトの光が反射しないバイクの位置は、死角に入っている可能性が高い。"
"jp_moto_0179","blind_spots_visibility","expressway","jp-expressway.png","jp-expressway.png","yes","交差点や合流地点では、バイクは自分の姿が他の車両から見えているかを常に意識する必要がある。"
"jp_moto_0180","blind_spots_visibility","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","駐車車両の間から歩行者や自転車が飛び出してくることは、バイクにとって死角による危険の一種である。"
"jp_moto_0181","blind_spots_visibility","topic_default","jp-motorcycle.png","jp-motorcycle.png","yes","自分がライダーとして周囲から見えやすい服装（明るい色や反射材）を選ぶことは、死角対策として有効である。"
"jp_moto_0182","blind_spots_visibility","expressway","jp-expressway.png","jp-expressway.png","yes","高速道路の合流地点では、本線を走行する車のミラーに映らない位置に長時間とどまってもよい。"
"jp_moto_0183","blind_spots_visibility","intersection","jp-intersection.png","jp-intersection.png","yes","信号待ちで停止するときは、前の車両の死角を避け、その運転者から見える位置に止まることが望ましい。"
"jp_moto_0184","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","車線内を走行する位置は、常に車線の中央に固定しなければならない。"
"jp_moto_0185","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","マンホールや排水溝の上を避けて走行位置を選ぶことは、スリップ防止のために有効である。"
"jp_moto_0186","lane_position_road_surface","warning","jp-warning.png","jp-warning.png","yes","車線の左端ぎりぎりを走行し続けることは、路肩の砂利や段差の危険があるため推奨されない。"
"jp_moto_0187","lane_position_road_surface","warning","jp-warning.png","jp-warning.png","yes","四輪車の間をすり抜けて走行すること（すり抜け運転）は、追突や接触の危険が高く避けるべきである。"
"jp_moto_0188","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日は、車線中央にできた油膜（オイルライン）を避けて走行位置を選ぶとよい。"
"jp_moto_0189","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","トンネル内やアンダーパスでは、路面が濡れていることが多いため、走行位置を選ぶ際に注意する。"
"jp_moto_0190","lane_position_road_surface","parking","jp-parking.png","jp-parking.png","yes","道路の中央寄りを走行すれば、駐車車両のドア開閉による事故を避けやすくなる。"
"jp_moto_0191","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","轍（わだち）が深い道路では、車線の端を選んで走行するほうが安定する。"
"jp_moto_0192","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","信号待ちで停止する際は、四輪車の後方中央ではなく、車線の端に寄って停止すると発見されやすい。"
"jp_moto_0193","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","複数車線の道路で車線を選ぶときは、路肩に近い車線が常に最も安全である。"
"jp_moto_0194","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","交差点を右折する際、あらかじめ車線内で右寄りの位置をとることで進路が明確になる。"
"jp_moto_0195","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","落ち葉が積もった道路では、落ち葉の下に隠れた段差や穴に注意して走行位置を選ぶ。"
"jp_moto_0196","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","バイクは車線内のどの位置を走行しても、他の車両からの視認性に違いはない。"
"jp_moto_0197","lane_position_road_surface","topic_default","jp-road-markings.png","jp-road-markings.png","yes","道路の継ぎ目（ジョイント部分）は、段差が大きいことがあるため、通過時は走行位置と速度に注意する。"
"jp_moto_0198","lane_position_road_surface","warning","jp-warning.png","jp-warning.png","yes","トラックの後ろを走行するときは、荷物が落下する可能性を考え、真後ろを避けた位置を走行するのがよい。"
"jp_moto_0199","weather_hazards","warning","jp-warning.png","jp-warning.png","yes","雨の日は、四輪車よりもバイクのほうがスリップによる転倒の危険が高い。"
"jp_moto_0200","weather_hazards","car_interior","jp-car-interior.png","jp-car-interior.png","yes","強風時にバイクを運転する場合は、突風に備えてハンドルをしっかりと握り、速度を落として走行する。"
"jp_moto_0201","weather_hazards","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","大型トラックを追い越すときに発生する風圧は、バイクのバランスにほとんど影響しない。"
"jp_moto_0202","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日はブレーキの効きが悪くなるため、いつもより早めにブレーキをかけ始めることが望ましい。"
"jp_moto_0203","weather_hazards","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","夏の炎天下でバイクに乗るときは、熱中症予防のため、こまめな水分補給と休憩が重要である。"
"jp_moto_0204","weather_hazards","warning","jp-warning.png","jp-warning.png","yes","雷が鳴っているときにバイクで走行することは、四輪車と比べて特に危険が増すわけではない。"
"jp_moto_0205","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","雨具（レインウェア）を着用するときは、視界と操作性を妨げないサイズのものを選ぶべきである。"
"jp_moto_0206","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","台風などで視界が極端に悪いときは、走行を中止して安全な場所に避難することも重要な判断である。"
"jp_moto_0207","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","濡れた道路標示（白線や黄線）の上を走行するときは、通常の路面よりも滑りやすいことを意識する。"
"jp_moto_0208","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","冬季にバイクに乗る場合、防寒対策よりも視界の確保を優先するべきである。"
"jp_moto_0209","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","濃霧の中でバイクを運転するときは、ハザードランプを使用して自分の存在を周囲に知らせることが有効である。"
"jp_moto_0210","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨天走行後は、ブレーキやタイヤの状態を点検し、水分や汚れを取り除くことが推奨される。"
"jp_moto_0211","weather_hazards","car_interior","jp-car-interior.png","jp-car-interior.png","yes","雪道でのバイク走行は、四輪車以上に慎重な速度管理とブレーキ操作が求められる。"
"jp_moto_0212","weather_hazards","night","jp-night-road.png","jp-night-road.png","yes","気温が下がる早朝や夜間は、日中より路面が凍結しやすいため、バイクでの走行は特に注意する。"
"jp_moto_0213","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","視界不良の悪天候時は、後続車に自分の位置を知らせるため、テールランプが正常に点灯しているか確認しておくとよい。"
"jp_moto_0214","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","自動二輪車を運転するときは、規格に適合したヘルメットを正しく着用しなければならない。"
"jp_moto_0215","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットのあごひもは、緩めに締めておいたほうが快適に走行できる。"
"jp_moto_0216","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","原動機付自転車を運転する場合でも、ヘルメットの着用は義務付けられている。"
"jp_moto_0217","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","グローブ（手袋）を着用することは、転倒時の手のけがを防ぐために有効である。"
"jp_moto_0218","protective_gear_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","サンダルやビーチサンダルでバイクを運転することは、足の保護の観点から避けるべきである。"
"jp_moto_0219","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","プロテクター（胸部や肩などの防具）は、レース用車両にのみ着用が推奨される装備である。"
"jp_moto_0220","protective_gear_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","半袖や短パンでバイクに乗ることは、転倒時の擦過傷のリスクを高めるため避けたほうがよい。"
"jp_moto_0221","protective_gear_rules","fog","jp-fog-road.png","jp-fog-road.png","yes","ヘルメットのシールド（フェイスシールド）が汚れていても、視界に問題がなければ交換の必要はない。"
"jp_moto_0222","protective_gear_rules","fog","jp-fog-road.png","jp-fog-road.png","yes","雨の日にバイクに乗るときは、視界を確保するため、曇り止め加工されたシールドを使用するとよい。"
"jp_moto_0223","protective_gear_rules","night","jp-night-road.png","jp-night-road.png","yes","夜間走行では、明るい色や反射材のついたジャケットを着用することで、他の車両から発見されやすくなる。"
"jp_moto_0224","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットは、購入時のサイズが合っていれば、長期間使用しても交換する必要はない。"
"jp_moto_0225","protective_gear_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","ブーツ（くるぶしを覆う靴）は、足首を保護し、シフト操作もしやすいため運転に適している。"
"jp_moto_0226","protective_gear_rules","car_interior","jp-car-interior.png","jp-car-interior.png","yes","冬季に手がかじかんでいても、グローブを外して素手で運転するほうがブレーキ操作は正確になる。"
"jp_moto_0227","protective_gear_rules","topic_default","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","体にフィットしたウェアを着用することで、走行風によるバタつきを抑え、疲労を軽減できる。"
"jp_moto_0228","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットを購入するときは、デザインだけでなく、国が定めた規格に適合しているかを確認するべきである。"
"jp_moto_0229","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

山道のカーブに落ち葉が積もっている。落ち葉の下は濡れて滑りやすくなっている可能性がある。最も注意すべき危険は何か。"
"jp_moto_0230","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

交差点で左折しようとする大型トラックの左側に自分のバイクが並んでいる。最も注意すべき危険は何か。"
"jp_moto_0231","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

雨の中、交差点の手前にマンホールが見える。ハンドルを切りながらこの上を通過しようとしている。最も注意すべき危険は何か。"
"jp_moto_0232","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

未舗装の荷物を積んだトラックの後ろを走行している。荷物が固定されていないように見える。最も注意すべき危険は何か。"
"jp_moto_0233","hazard_prediction_illustration","parking","jp-parking.png","jp-parking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

道路の左側に駐車しているタクシーの脇を通過しようとしている。後部座席に乗客の姿が見える。最も注意すべき危険は何か。"
"jp_moto_0234","hazard_prediction_illustration","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

住宅街の狭い道路を走行中、電柱の陰から子供の声が聞こえる。最も注意すべき危険は何か。"
"jp_moto_0235","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

夜間、対向車のヘッドライトがまぶしく、路面の段差が見えにくくなっている。最も注意すべき危険は何か。"
"jp_moto_0236","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

高速道路の合流部分を走行中、加速車線から本線に強引に入ろうとしている四輪車がいる。最も注意すべき危険は何か。"
"jp_moto_0237","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

踏切に近づいたところ、警報機が鳴り始めているのに、無理に渡ろうとしている高齢者の自転車が見える。最も注意すべき危険は何か。"
"jp_moto_0238","hazard_prediction_illustration","no_overtaking","jp-no-overtaking.png","jp-no-overtaking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

見通しの悪い山道のカーブを走行している。対向車がセンターラインを越えて自分の車線にはみ出してくる可能性がある。最も注意すべき危険は何か。"
"jp_moto_0239","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

対向車線で右折待ちをしている車の陰から、直進する別の車が見えにくくなっている状態で交差点に近づいている。最も注意すべき危険は何か。"
"jp_moto_0240","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

霧が発生している山道を走行している。視界が非常に悪く、カーブの先がほとんど見えない。最も注意すべき危険は何か。"
"jp_moto_0241","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

強風が吹いている橋の上を走行している。突風でハンドルをとられそうになっている。最も注意すべき危険は何か。"
"jp_moto_0242","hazard_prediction_illustration","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

信号が青に変わった直後、横断歩道の途中で立ち止まってしまった高齢の歩行者がいる。最も注意すべき危険は何か。"
"jp_moto_0243","hazard_prediction_illustration","no_overtaking","jp-no-overtaking.png","jp-no-overtaking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

商店街の狭い道路を走行中、荷物を積んだ自転車を押す店員が車道側にはみ出して歩いている。最も注意すべき危険は何か。"
"jp_moto_0244","pillion_passenger_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","自動二輪車の運転者が二人乗り（同乗者）をさせるためには、免許取得後一定期間の経過などの条件を満たす必要がある。"
"jp_moto_0245","pillion_passenger_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","同乗者（二人乗りの乗客）も、運転者と同様にヘルメットを着用しなければならない。"
"jp_moto_0246","pillion_passenger_rules","expressway","jp-expressway.png","jp-expressway.png","yes","高速道路での二人乗りは、運転者の年齢や免許経験年数にかかわらず、常に自由に行うことができる。"
"jp_moto_0247","pillion_passenger_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","同乗者を乗せているときは、通常よりも車両の重心が高くなり不安定になりやすいため、速度を控えめにする。"
"jp_moto_0248","pillion_passenger_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","同乗者は、運転者の腰やベルトなどにしっかりつかまり、運転者の動きに合わせて体を動かすことが望ましい。"
"jp_moto_0249","pillion_passenger_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","小学生以下の子供を同乗者として二人乗りさせることは、年齢にかかわらず問題なく認められている。"
"jp_moto_0250","pillion_passenger_rules","car_interior","jp-car-interior.png","jp-car-interior.png","yes","同乗者を乗せて走行するときは、通常よりも早めにブレーキをかけ始め、急な操作を避けることが大切である。"
